61;2020-3-22 21:7:13.809233;2020-03-22 21:07:14.687962;878729.0;1392;0.0
62;2020-3-22 21:7:24.2920;2020-03-22 21:07:24.884314;592314.0;1454;0.0
63;2020-3-22 21:7:34.198727;2020-03-22 21:07:35.078439;879712.0;1411;0.0
64;2020-3-22 21:7:44.392344;2020-03-22 21:07:45.271805;879461.0;1447;0.8333333
65;2020-3-22 21:7:54.585975;2020-03-22 21:07:55.465216;879241.0;1392;0.0
66;2020-3-22 21:8:4.779567;2020-03-22 21:08:05.658474;878907.0;1419;0.0
67;2020-3-22 21:8:14.972995;2020-03-22 21:08:15.856201;883206.0;1434;0.0
68;2020-3-22 21:8:25.167080;2020-03-22 21:08:26.046467;879387.0;1389;0.0
69;2020-3-22 21:8:35.360777;2020-03-22 21:08:36.241421;880644.0;1481;0.0
70;2020-3-22 21:8:45.555803;2020-03-22 21:08:46.434999;879196.0;1413;0.0
71;2020-3-22 21:8:55.749201;2020-03-22 21:08:56.629540;880339.0;1418;0.0
72;2020-3-22 21:9:5.942797;2020-03-22 21:09:06.822260;879463.0;1409;0.0
73;2020-3-22 21:9:16.136372;2020-03-22 21:09:17.017022;880650.0;1446;0.0
74;2020-3-22 21:9:26.329959;2020-03-22 21:09:27.210620;880661.0;1423;0.0
75;2020-3-22 21:9:36.523722;2020-03-22 21:09:37.404035;880313.0;1411;0.0
76;2020-3-22 21:9:46.717936;2020-03-22 21:09:47.597771;879835.0;1381;0.0
77;2020-3-22 21:9:56.911552;2020-03-22 21:09:57.792264;880712.0;1418;0.0
78;2020-3-22 21:10:7.105223;2020-03-22 21:10:07.988751;883528.0;1354;0.0
79;2020-3-22 21:10:17.300326;2020-03-22 21:10:18.180355;880029.0;1426;0.0
80;2020-3-22 21:10:27.493830;2020-03-22 21:10:28.375116;881286.0;1439;0.0
81;2020-3-22 21:10:37.688753;2020-03-22 21:10:38.571770;883017.0;1440;0.0
82;2020-3-22 21:10:47.882382;2020-03-22 21:10:48.763716;881334.0;1419;0.0
83;2020-3-22 21:10:58.76304;2020-03-22 21:10:58.956679;193639.0;1430;0.8333333
84;2020-3-22 21:11:8.270020;2020-03-22 21:11:09.152336;882316.0;1410;0.0
85;2020-3-22 21:11:18.463408;2020-03-22 21:11:19.345124;881716.0;1454;0.0
86;2020-3-22 21:11:28.656873;2020-03-22 21:11:29.537326;880453.0;1409;0.0
87;2020-3-22 21:11:38.850334;2020-03-22 21:11:39.733356;883022.0;1362;0.0
88;2020-3-22 21:11:49.44007;2020-03-22 21:11:49.935918;495848.0;1404;0.0
89;2020-3-22 21:11:59.237752;2020-03-22 21:12:00.121396;883644.0;1376;0.0
90;2020-3-22 21:12:9.433518;2020-03-22 21:12:10.315435;881917.0;1437;0.0
91;2020-3-22 21:12:19.627243;2020-03-22 21:12:20.507945;880702.0;1369;0.0
92;2020-3-22 21:12:29.820895;2020-03-22 21:12:30.701776;880881.0;1422;0.0
93;2020-3-22 21:12:40.14469;2020-03-22 21:12:40.895422;750732.0;1385;0.0
94;2020-3-22 21:12:50.207954;2020-03-22 21:12:51.089577;881623.0;1398;0.0
95;2020-3-22 21:13:0.401786;2020-03-22 21:13:01.283278;881492.0;1439;0.8333333
96;2020-3-22 21:13:10.596077;2020-03-22 21:13:11.477339;881262.0;1394;0.8333333
97;2020-3-22 21:13:20.789791;2020-03-22 21:13:21.674005;884214.0;1426;0.0
98;2020-3-22 21:13:30.983280;2020-03-22 21:13:31.866049;882769.0;1391;0.0
99;2020-3-22 21:13:41.177574;2020-03-22 21:13:42.059667;882093.0;1399;0.8333333
100;2020-3-22 21:13:51.371200;2020-03-22 21:13:52.253675;882475.0;1436;0.0
101;2020-3-22 21:14:1.566113;2020-03-22 21:14:02.448457;882344.0;1446;0.0
102;2020-3-22 21:14:11.759669;2020-03-22 21:14:12.642246;882577.0;1423;0.0
103;2020-3-22 21:14:21.953107;2020-03-22 21:14:22.835835;882728.0;1424;0.8333333
104;2020-3-22 21:14:32.146517;2020-03-22 21:14:33.027991;881474.0;1411;0.0
105;2020-3-22 21:14:42.340064;2020-03-22 21:14:43.221694;881630.0;1424;0.0
106;2020-3-22 21:14:52.533599;2020-03-22 21:14:53.416014;882415.0;1411;0.0
107;2020-3-22 21:15:2.727088;2020-03-22 21:15:03.610185;883097.0;1390;0.0
108;2020-3-22 21:15:12.920597;2020-03-22 21:15:13.803524;882927.0;1422;0.0
109;2020-3-22 21:15:23.114166;2020-03-22 21:15:24.000172;886006.0;1335;0.0
110;2020-3-22 21:15:33.310117;2020-03-22 21:15:34.194933;884816.0;1392;0.0
111;2020-3-22 21:15:43.504606;2020-03-22 21:15:44.387250;882644.0;1437;0.8333333
112;2020-3-22 21:15:53.698885;2020-03-22 21:15:54.581429;882544.0;1397;0.0
113;2020-3-22 21:16:3.892627;2020-03-22 21:16:04.775031;882404.0;1406;0.8333333
114;2020-3-22 21:16:14.86177;2020-03-22 21:16:14.968737;106967.0;1441;0.8333333
115;2020-3-22 21:16:24.279656;2020-03-22 21:16:25.161853;882197.0;1427;0.0
116;2020-3-22 21:16:34.473526;2020-03-22 21:16:35.355858;882332.0;1410;0.0
117;2020-3-22 21:16:44.666989;2020-03-22 21:16:45.550106;883117.0;1437;0.8333333
118;2020-3-22 21:16:54.860648;2020-03-22 21:16:55.745661;885013.0;1475;0.8333333
119;2020-3-22 21:17:5.54869;2020-03-22 21:17:05.943685;394995.0;1413;0.8333333
120;2020-3-22 21:17:15.248354;2020-03-22 21:17:16.161264;912910.0;1419;0.0
121;2020-3-22 21:17:25.442812;2020-03-22 21:17:26.326022;883210.0;1410;0.0
122;2020-3-22 21:17:35.636315;2020-03-22 21:17:36.519320;883005.0;1422;0.8333333
123;2020-3-22 21:17:45.829957;2020-03-22 21:17:46.716896;886939.0;1421;0.0
124;2020-3-22 21:17:56.23421;2020-03-22 21:17:56.907363;673153.0;1429;0.8333333
125;2020-3-22 21:18:6.217225;2020-03-22 21:18:07.100520;883295.0;1424;0.0
126;2020-3-22 21:18:16.410871;2020-03-22 21:18:17.295257;884386.0;1406;0.0
127;2020-3-22 21:18:26.604513;2020-03-22 21:18:27.489832;885319.0;1378;0.0
128;2020-3-22 21:18:36.797999;2020-03-22 21:18:37.681947;883948.0;1424;0.0
129;2020-3-22 21:18:46.991471;2020-03-22 21:18:47.877677;886206.0;1408;0.0
130;2020-3-22 21:18:57.186186;2020-03-22 21:18:58.069700;883514.0;1434;0.8333333
131;2020-3-22 21:19:7.380037;2020-03-22 21:19:08.264642;884605.0;1356;0.8333333
132;2020-3-22 21:19:17.574700;2020-03-22 21:19:18.459332;884632.0;1386;0.8333333
133;2020-3-22 21:19:27.768309;2020-03-22 21:19:28.652930;884621.0;1408;0.8333333
134;2020-3-22 21:19:37.961969;2020-03-22 21:19:38.846884;884915.0;1430;0.0
135;2020-3-22 21:19:48.155421;2020-03-22 21:19:49.039857;884436.0;1425;0.8333333
136;2020-3-22 21:19:58.348854;2020-03-22 21:19:59.238747;889893.0;1419;0.0
137;2020-3-22 21:20:8.542659;2020-03-22 21:20:09.430275;887616.0;1425;0.0
138;2020-3-22 21:20:18.736381;2020-03-22 21:20:19.624817;888436.0;1447;0.0
139;2020-3-22 21:20:28.930390;2020-03-22 21:20:29.814619;884229.0;1446;0.0
140;2020-3-22 21:20:39.123967;2020-03-22 21:20:40.010911;886944.0;1394;0.8333333
141;2020-3-22 21:20:49.319241;2020-03-22 21:20:50.203547;884306.0;1415;0.0
142;2020-3-22 21:20:59.512676;2020-03-22 21:21:00.396877;884201.0;1392;0.0
143;2020-3-22 21:21:9.706213;2020-03-22 21:21:10.590770;884557.0;1407;0.0
144;2020-3-22 21:21:19.899729;2020-03-22 21:21:20.784209;884480.0;1389;0.8333333
145;2020-3-22 21:21:30.93285;2020-03-22 21:21:30.979466;46616.0;1442;0.0
146;2020-3-22 21:21:40.286708;2020-03-22 21:21:41.172276;885568.0;1407;0.8333333
147;2020-3-22 21:21:50.480676;2020-03-22 21:21:51.366755;886079.0;1361;0.8333333
148;2020-3-22 21:22:0.674126;2020-03-22 21:22:01.558787;884661.0;1383;0.8333333
149;2020-3-22 21:22:10.867703;2020-03-22 21:22:11.754137;886434.0;1427;0.8333333
150;2020-3-22 21:22:21.61974;2020-03-22 21:22:21.951489;331749.0;1423;0.0
151;2020-3-22 21:22:31.257314;2020-03-22 21:22:32.147163;889849.0;1441;0.0
152;2020-3-22 21:22:41.455401;2020-03-22 21:22:42.340515;885114.0;1418;0.0
153;2020-3-22 21:22:51.649096;2020-03-22 21:22:52.534358;885262.0;1398;0.0
154;2020-3-22 21:23:1.842715;2020-03-22 21:23:02.727941;885226.0;1408;0.8333333
155;2020-3-22 21:23:12.36276;2020-03-22 21:23:12.927817;565057.0;1427;0.0
156;2020-3-22 21:23:22.229799;2020-03-22 21:23:23.115828;886029.0;1440;0.0
157;2020-3-22 21:23:32.423361;2020-03-22 21:23:33.309682;886321.0;1457;0.8333333
158;2020-3-22 21:23:42.616799;2020-03-22 21:23:43.504686;887887.0;1367;0.0
159;2020-3-22 21:23:52.811083;2020-03-22 21:23:53.696955;885872.0;1426;0.8333333
160;2020-3-22 21:24:3.4963;2020-03-22 21:24:03.893175;396875.0;1366;0.8333333
161;2020-3-22 21:24:13.199700;2020-03-22 21:24:14.086163;886463.0;1409;0.0
162;2020-3-22 21:24:23.393492;2020-03-22 21:24:24.281215;887723.0;1431;0.8333333
163;2020-3-22 21:24:33.587247;2020-03-22 21:24:34.476311;889064.0;1446;0.0
164;2020-3-22 21:24:43.780966;2020-03-22 21:24:44.667474;886508.0;1392;0.8333333
165;2020-3-22 21:24:53.974746;2020-03-22 21:24:54.861888;887142.0;1361;0.0
166;2020-3-22 21:25:4.168261;2020-03-22 21:25:05.056386;888125.0;1403;0.0
167;2020-3-22 21:25:14.361635;2020-03-22 21:25:15.248385;886750.0;1422;0.0
