time;send_diff;receive_diff;;;
163327,3309;9,536995;10,195697;;;
163337,5247;10,194261;10,193823;;;
163347,7182;10,194185;10,193451;;;
163357,9143;10,194232;10,196099;;;
163368,1096;10,610097;10,195302;;;
163378,3046;9,780086;10,194964;;;
163388,497;10,194152;10,192467;;;
163398,6913;10,194105;10,194234;;;
163408,8856;10,194073;10,194386;;;
163419,0807;10,343954;10,195044;;;
163429,2746;10,04486;10,193882;;;
163439,4692;10,194622;10,194587;;;
163449,6652;10,194181;10,196004;;;
163459,8602;10,195994;10,195024;;;
163470,0548;10,194239;10,194624;;;
163480,251;10,194273;10,196216;;;
163490,4452;10,196972;10,194163;;;
163500,6403;10,194191;10,195143;;;
163510,8351;10,194135;10,194767;;;
163521,0294;10,194362;10,194258;;;
163531,2224;10,194169;10,193078;;;
163541,4238;10,194237;10,201365;;;
163551,6142;10,195896;10,190416;;;
163561,8081;10,194278;10,193903;;;
163572,0015;10,194348;10,193433;;;
163582,198;10,194164;10,196416;;;
163592,39;10,194138;10,192032;;;
163602,5843;10,194106;10,194269;;;
163612,7786;10,194327;10,194369;;;
163622,9727;10,194157;10,194063;;;
163633,1685;10,194127;10,195831;;;
163643,3666;10,195755;10,198089;;;
163653,5588;10,194185;10,192187;;;
163663,7514;10,194141;10,192551;;;
163673,9469;10,194169;10,195583;;;
163684,1405;10,866244;10,193586;;;
163694,3355;9,522273;10,194991;;;
163704,5288;10,194515;10,193302;;;
163714,7246;10,194148;10,195796;;;
163724,9201;10,194238;10,195537;;;
163735,1136;10,628516;10,193457;;;
163745,3079;9,761755;10,19429;;;
163755,5021;10,194132;10,194163;;;
163765,6975;10,194308;10,195454;;;
163775,8908;10,194137;10,193237;;;
163786,085;10,364378;10,194258;;;
163796,2794;10,024144;10,194343;;;
163806,476;10,195984;10,196649;;;
163816,6722;10,194168;10,196221;;;
163826,8665;10,196836;10,194278;;;
163837,1291;10,194708;10,262628;;;
163847,2573;10,194387;10,128186;;;
163857,4981;10,194207;10,240801;;;
163867,6445;10,194181;10,146367;;;
163877,8398;10,19414;10,195284;;;
163888,0342;10,194462;10,194393;;;
163898,2277;10,194125;10,193541;;;
163908,4238;10,194294;10,196099;;;
163918,6197;10,196115;10,195896;;;
163928,8138;10,194196;10,194148;;;
163939,0077;10,19412;10,193904;;;
163949,2009;10,194362;10,193136;;;
163959,3973;10,194101;10,196415;;;
163969,5904;10,194132;10,193116;;;
163979,7886;10,194355;10,19822;;;
163989,978;10,194228;10,189362;;;
164000,2183;10,194225;10,240296;;;
164010,369;10,195446;10,150737;;;
164020,5624;10,194263;10,193368;;;
164030,7571;10,194456;10,194732;;;
164040,9643;10,194292;10,207126;;;
164051,1461;10,887063;10,181798;;;
164061,3431;9,500902;10,197086;;;
164071,5821;10,194641;10,238957;;;
164081,7275;10,194247;10,145362;;;
164091,926;10,194376;10,198532;;;
164102,1203;10,648914;10,194322;;;
164112,3157;9,741415;10,195339;;;
164122,528;10,195349;10,212321;;;
164132,703;10,194211;10,175026;;;
164142,8982;10,194171;10,195198;;;
164153,0939;10,397324;10,195656;;;
164163,305;9,991945;10,211109;;;
164173,4906;10,19416;10,185667;;;
164183,6778;10,194396;10,187202;;;
164193,872;10,196094;10,194189;;;
164204,0671;10,194383;10,195116;;;
164214,2606;10,19424;10,193489;;;
164224,4547;10,194122;10,194121;;;
164234,6501;10,194219;10,195332;;;
164244,8445;10,194393;10,194472;;;
164255,0382;10,194368;10,193618;;;
164265,2343;10,194396;10,196098;;;
164275,4294;10,194713;10,195105;;;
164285,6236;10,196177;10,194251;;;
164295,818;10,194225;10,1944;;;
164306,0127;10,194229;10,19464;;;
164316,2495;10,194172;10,236812;;;
164326,4188;10,194569;10,169326;;;
164336,6431;10,194343;10,224314;;;
164346,8076;10,194137;10,164529;;;
164356,9843;10,194219;10,176636;;;
164367,2238;10,196461;10,239533;;;
164377,3776;10,195647;10,153768;;;
164387,5714;10,194098;10,193811;;;
164397,7852;10,194216;10,213783;;;
164407,9592;10,194139;10,174044;;;
164418,1574;10,936419;10,198142;;;
164428,3501;9,452527;10,192755;;;
164438,546;10,194199;10,195855;;;
164448,7373;10,194431;10,191295;;;
164458,9356;10,194342;10,198377;;;
164469,1287;10,697321;10,193016;;;
164479,3232;9,692872;10,194517;;;
164489,5292;10,194305;10,206058;;;
164499,7115;10,194243;10,182277;;;
164509,9064;10,194582;10,194929;;;
164520,0994;10,438708;10,192961;;;
164530,3005;9,949672;10,201056;;;
164540,4882;10,194178;10,187763;;;
164550,6854;10,194295;10,19719;;;
164560,8814;10,196593;10,195956;;;
164571,0735;10,783592;10,19209;;;
164581,2679;9,605054;10,194489;;;
