1582793587874666600;2115
1582793597874860400;2241
1582793607875358300;2111
1582793617875494800;2224
1582793627873906100;2241
1582793638376994800;2150
1582793648376767200;2135
1582793658377805100;2183
1582793668377976400;2212
1582793678378335000;2106
1582793688378475500;2176
1582793698375113500;2067
1582793708379361200;2160
1582793718379793900;2231
1582793728380152800;2201
1582793738379893400;2429
1582793748380756600;2191
1582793758881501000;2025
1582793768881241900;2145
1582793778881868500;2239
1582793788877117100;2162
1582793798882856600;2238
1582793808883509100;2101
1582793818882672500;2219
1582793828883870100;2000
1582793838884286200;2263
1582793848884304200;2304
1582793858885218900;2193
1582793868885297300;2283
1582793879385834600;2110
1582793889386658400;2234
1582793899386582300;2079
1582793909383377400;2112
1582793919387707100;2131
1582793929387795200;2272
1582793939388129100;2099
1582793949388604000;2128
1582793959388649700;2270
1582793969389079700;2086
1582793979383365000;2123
1582793989389716800;2282
1582793999890275600;2043
1582794009890377100;2157
1582794019891323800;2039
1582794029891011100;2160
1582794039891924100;2235
1582794049892020800;2147
1582794059877561500;2123
1582794069892667200;1934
1582794079893057200;2096
1582794089893626800;1969
1582794099893837600;2192
1582794109879528600;2306
1582794120381754400;2102
1582794130394776400;2166
1582794140395811400;2019
1582794150396103500;2064
1582794160395983700;2100
1582794170396144200;2032
1582794180396416900;2077
1582794190383829600;2197
1582794200397008800;2160
1582794210397576700;2240
1582794220398640300;2034
1582794230398843300;2113
1582794240899368800;2243
1582794250900018800;2203
1582794260900122000;2043
1582794270900645900;2199
1582794280900518400;2160
1582794290901363300;2224
1582794300901636000;2135
1582794310902079900;2146
1582794320902454600;1989
1582794330902721000;1984
1582794340902976500;1925
1582794350903506900;2013
1582794361404342500;2055
1582794371404583500;2000
1582794381404400600;2207
1582794391405206300;2079
1582794401405636200;2067
1582794411405735900;2090
1582794421403434600;2042
1582794431406865200;2079
1582794441406933600;2101
1582794451407345900;2194
1582794461407557800;2191
1582794471407537500;2083
1582794481908602300;2128
1582794491908466300;1968
1582794501909150000;2151
1582794511909370200;2221
1582794521909967300;2006
1582794531910114100;2000
1582794541910656900;2143
1582794551911138300;1948
1582794561911449500;2077
1582794571911837300;1943
1582794581906132300;1965
1582794591912146400;2082
1582794602412932000;2096
1582794612409997200;2086
1582794622413763600;2035
1582794632413620500;2075
1582794642414252600;1968
1582794652408389100;2039
1582794662415090800;2139
1582794672415022000;2212
1582794682415662400;1963
1582794692415715100;2171
1582794702416482100;1953
1582794712416903200;2110
1582794722917706800;2130
1582794732918078800;2077
1582794742911311500;1987
1582794752915043400;1995
1582794762919143200;1975
1582794772919591400;2064
1582794782919836700;1961
1582794792920339100;2112
1582794802920815600;2113
1582794812921011900;2195
1582794822920980100;1904
1582794832921621200;1877
1582794843422107700;2102
1582794853422034300;1915
1582794863422336200;2035
1582794873423439500;1980
1582794883423674100;1989
1582794893424298000;1949
1582794903424040600;2096
1582794913424665500;2012
1582794923424947700;1855
1582794933425390700;2071
1582794943425118100;2064
1582794953425969700;2100
1582794963926851500;1974
1582794973927226600;2010
1582794983927598100;1928
1582794993927880100;2067
1582795003927775500;2018
1582795013928486700;1993
1582795023928949200;2177
1582795033929396800;2061
1582795043929708600;2007
1582795053929843000;1934
1582795063926296900;2019
1582795073930173000;1875
1582795084430909000;1965
1582795094431643000;1916
1582795104431510500;1947
1582795114432318000;2076
1582795124433020000;2000
1582795134433382400;1941
1582795144433016000;1895
1582795154433517600;1904
1582795164433597700;2043
1582795174434538600;2071
1582795184434964400;2090
1582795194435245500;2045
1582795204935973400;2119
1582795214936479000;1968
1582795224936621100;1913
1582795234937011800;2125
1582795244937447600;1854
1582795254937801700;2064
1582795264938100900;1895
1582795274938395900;2096
1582795284938202000;1827
1582795294939052100;2003
1582795304939535700;2011
1582795314939896500;1968
1582795325440271300;1943
1582795335441000600;1883
1582795345428880600;1884
1582795355441611200;1904
1582795365441883600;2063
1582795375441834900;1999
1582795385435512200;1953
1582795395443012000;1853
1582795405443111600;2023
1582795415443241000;1936
1582795425444038200;2043
1582795435444513100;1854
1582795445945195600;2002
1582795455940610200;1890
1582795465945927400;1981
1582795475945616000;1994
1582795485946825600;1926
1582795495946467600;1923
1582795505947330300;1874
1582795515947522700;2034
1582795525948020000;1990
1582795535948371700;1941
1582795545942645500;1958
1582795555949003900;1894
1582795566449774000;2101
1582795576450097300;2064
1582795586450490900;1936
1582795596450737900;1919
1582795606451378300;1969
1582795616451353700;1993
1582795626451795800;1857
1582795636452133600;1777
1582795646452526600;1868
1582795656452781800;1953
1582795666453250200;1777
1582795676453587900;1995
1582795686954274400;1965
1582795696954668200;2071
1582795706955076600;1822
1582795716955473300;1898
1582795726955815700;1887
1582795736956190800;2080
1582795746955877800;1831
1582795756956779500;2123
1582795766957144800;2017
1582795776947343300;1913
1582795786957838800;1749
1582795796944929000;1918
1582795807458986900;1898
1582795817459114700;1855
1582795827459004000;1881
1582795837460248200;1975
1582795847460244200;1853
1582795857460019900;2000
1582795867460873400;1958
1582795877461397700;1959
1582795887461179300;2022
1582795897462071000;1863
1582795907462495900;1950
1582795917462837400;1826
1582795927962828600;1966
1582795937963791700;2011
1582795947963796800;2027
1582795957951797300;1860
1582795967964394100;1903
1582795977965422800;1863
1582795987965618300;1950
1582795997966034300;1950
1582796007966275300;1957
1582796017966705900;1957
1582796027959052500;1909
1582796037967195100;2019
1582796048468091300;1958
1582796058468417900;1907
1582796068468818100;1868
1582796078457321700;1963
1582796088469432300;1884
1582796098468624400;1813
1582796108470105500;1840
1582796118469840200;1887
1582796128471141300;1894
1582796138470743700;1842
1582796148471078000;1838
1582796158471735400;1831
1582796168972564200;1821
1582796178972851200;1835
1582796188964736400;1843
1582796198973854300;1965
1582796208974110200;1829
1582796218973724200;1937
1582796228974454000;1951
1582796238974554300;1978
1582796248975439000;1972
1582796258974920300;1937
1582796268975321800;1868
1582796278976452100;1967
1582796289477241700;1968
1582796299477400400;1873
1582796309477881300;1854
1582796319478471600;1799
1582796329478474300;1843
1582796339478915500;1989
1582796349473961000;1974
1582796359479738000;1968
1582796369479943700;1819
1582796379480173200;1898
1582796389480576600;1951
1582796399480957500;1938
1582796409981627400;1777
1582796419982065800;1856
1582796429981919100;1815
1582796439982685500;1875
1582796449982931500;1813
1582796459983390900;1923
1582796469983698800;1906
1582796479984099200;1820
1582796489984132600;1905
1582796499984327400;1893
1582796509974539600;1936
1582796519985349200;1919
1582796530486208700;1838
1582796540486269700;1791
1582796550486887900;1813
1582796560486657500;1880
1582796570487026900;1936
1582796580483541100;1935
1582796590487621300;1776
1582796600487920800;1955
1582796610488632900;1809
1582796620489141200;1793
1582796630489268500;1871
1582796640489301800;1939
1582796650990503900;1779
1582796660991281600;1863
1582796670979963100;1954
1582796680991371900;1819
1582796690991875800;1833
1582796700992368100;1857
1582796710992889700;1917
1582796720993320800;1954
1582796730993668000;1797
1582796740993939900;1796
1582796750994287100;1792
1582796760994632900;1855
1582796771495418800;1941
1582796781495754600;1931
1582796791496070100;1900
1582796801496484900;1794
1582796811496995200;1831
1582796821497224100;1828
1582796831494484400;1767
1582796841497825400;1937
1582796851498240800;1909
1582796861498044900;1757
1582796871498135900;1889
1582796881499221100;1853
1582796891999521100;1761
1582796902000405500;1863
1582796912000059100;1746
1582796922000668600;1805
1582796932000938500;1929
1582796942001212900;1773
1582796952001962100;1855
1582796962002377700;1783
1582796972002922900;1730
1582796982002940000;1758
1582796992003356900;1893
1582797002004026200;1917
1582797012504079000;1717
1582797022504404900;1759
1582797032505354800;1807
1582797042505837700;1770
1582797052505910900;1909
1582797062505500700;1872
1582797072506703500;1859
1582797082502519900;1777
1582797092507136700;1839
1582797102507729000;1723
1582797112508011800;1807
1582797122508318400;1890
1582797133009084900;1803
1582797143008955500;1849
1582797153009720700;1904
1582797163010191500;1808
1582797173010294700;1738
1582797183010990700;1885
1582797193011067500;1754
1582797203011673800;1891
1582797213011675900;1915
1582797223011897900;1838
1582797233012484600;1805
1582797243012549800;1835
1582797253513502200;1729
1582797263513133500;1744
1582797273514434100;1755
1582797283514660700;1828
1582797293514232900;1915
1582797303514898900;1702
1582797313507596400;1791
1582797323516040000;1749
1582797333516366000;1720
1582797343516630300;1847
1582797353516970500;1715
1582797363517613400;1805
1582797374018135100;1877
1582797384018182000;1785
1582797394018816200;1815
1582797404012239900;1733
1582797414019502100;1779
1582797424019842400;1807
1582797434020071300;1822
1582797444020262400;1743
1582797454020868600;1713
1582797464020565900;1716
1582797474021488100;1728
1582797484021727200;1876
1582797494517182200;1709
1582797504522831600;1699
1582797514523083100;1826
1582797524523588600;1767
1582797534523731900;1730
1582797544524351700;1699
1582797554524636500;1863
1582797564524551200;1728
1582797574525279800;1840
1582797584525584700;1913
1582797594526068600;1777
1582797604525999200;1746
1582797615027120900;1727
1582797625027510500;1687
1582797635027845300;1790
1582797645028102100;1734
1582797655028066900;1724
1582797665028428100;1796
1582797675029104000;1746
1582797685029541000;1776
1582797695029844100;1744
1582797705030185100;1867
1582797715030154600;1711
1582797725030580000;1851
1582797735530928300;1738
1582797745531340400;1889
1582797755531924500;1897
1582797765532555800;1887
1582797775532960600;1726
1582797785533253900;1809
1582797795533705000;1815
1582797805533862300;1776
1582797815534459600;1765
1582797825534803100;1679
1582797835535135500;1742
1582797845535362600;1769
1582797856036063500;1648
1582797866036233300;1754
1582797876036050800;1813
1582797886037246500;1775
1582797896037565100;1854
1582797906037667500;1834
1582797916038193100;1857
1582797926023831500;1710
1582797936038642400;1808
1582797946038729500;1831
1582797956034315400;1803
1582797966039994300;1791
1582797976540588400;1781
1582797986540976800;1728
1582797996541394500;1682
1582798006541093300;1728
1582798016542012000;1819
1582798026542456100;1689
1582798036542831100;1869
1582798046543412100;1873
1582798056543438000;1696
1582798066543747200;1751
1582798076544002900;1702
1582798086544441800;1815
1582798097045090100;1763
1582798107045681800;1746
1582798117033576600;1827
1582798127045637800;1841
1582798137046540600;1727
1582798147046963100;1723
1582798157047217800;1830
1582798167047483800;1665
1582798177045246600;1822
1582798187048104200;1680
1582798197048677400;1680
1582798207048565800;1707
1582798217549669800;1825
1582798227550049700;1807
1582798237550366700;1843
1582798247550530100;1872
1582798257551124500;1876
1582798267551489500;1664
1582798277551887800;1762
1582798287552441200;1747
1582798297552363400;1793
1582798307552906500;1811
1582798317553291000;1812
1582798327553111000;1753
1582798338051325500;1776
1582798348054728500;1623
1582798358054987200;1810
1582798368055007900;1799
1582798378055170800;1648
1582798388055929500;1858
1582798398056280900;1665
1582798408056933300;1822
1582798418056824800;1679
1582798428057463700;1805
1582798438052229200;1817
1582798448057971900;1712
1582798458559040700;1775
1582798468558722100;1679
1582798478559858300;1839
1582798488559888400;1739
1582798498560054000;1729
1582798508560023800;1694
1582798518560925300;1827
1582798528561375700;1681
1582798538561642800;1713
1582798548561971000;1791
1582798558561658800;1747
1582798568562791300;1776
1582798579062839200;1794
1582798589064055500;1795
1582798599063494700;1699
1582798609064499500;1806
1582798619064703400;1822
1582798629065202400;1835
1582798639065166000;1807
1582798649065886300;1711
1582798659066482400;1627
1582798669066290300;1762
1582798679066541800;1813
1582798689066787600;1769
1582798699567965800;1806
1582798709556038600;1759
1582798719568100800;1824
1582798729568972600;1668
1582798739569033000;1614
1582798749569738900;1769
1582798759569352700;1711
1582798769569948400;1648
1582798779570717300;1776
1582798789570865700;1670
1582798799571470700;1641
1582798809571774100;1759
1582798820072472300;1683
1582798830072186600;1616
1582798840073005900;1805
1582798850072809100;1689
1582798860073802000;1851
1582798870074229000;1710
1582798880074445700;1682
1582798890074829900;1706
1582798900070815400;1650
1582798910075152800;1684
1582798920076000200;1807
1582798930075564100;1845
1582798940576849900;1822
1582798950576488200;1719
1582798960577794900;1792
1582798970577946800;1647
1582798980578342800;1709
1582798990578761500;1568
1582799000578515900;1735
1582799010579310100;1758
1582799020579712400;1731
1582799030580042800;1715
1582799040579755500;1715
1582799050580771000;1621
1582799061078141600;1641
1582799071081924000;1783
1582799081081964200;1641
1582799091082130700;1651
1582799101082973200;1722
1582799111083339200;1637
1582799121083109900;1799
1582799131083838100;1673
1582799141083828800;1820
1582799151084224700;1750
1582799161084958300;1795
1582799171085075500;1651
1582799181585966700;1803
1582799191586341500;1639
1582799201586885800;1682
1582799211583305200;1793
1582799221587334000;1600
1582799231587784900;1811
1582799241588027400;1655
1582799251588490000;1639
1582799261588015700;1680
1582799271589154200;1602
1582799281589467200;1712
1582799291589814900;1669
1582799302090661300;1600
1582799312090745500;1719
1582799322091202300;1598
1582799332091528700;1688
1582799342091510100;1727
1582799352092214800;1597
1582799362079724400;1679
1582799372093042100;1639
1582799382092863200;1744
1582799392093149900;1648
1582799402093911100;1761
1582799412094023200;1697
1582799422594804900;1651
1582799432594616200;1692
1582799442595635800;1791
1582799452595583300;1603
1582799462595887800;1647
1582799472596805600;1713
1582799482596989700;1709
1582799492596993200;1776
1582799502597772500;1721
1582799512598095200;1671
1582799522598442700;1811
1582799532598848600;1665
1582799543098784500;1603
1582799553099954700;1651
1582799563100193200;1605
1582799573100653500;1601
1582799583100928700;1782
1582799593101383900;1819
1582799603101382800;1787
1582799613101986000;1648
1582799623102295800;1605
1582799633102613000;1775
1582799643102900100;1703
1582799653103352100;1607
1582799663599445000;1767
1582799673604075900;1624
1582799683604720900;1635
1582799693605153000;1791
1582799703605287600;1586
1582799713605509300;1717
1582799723606254400;1712
1582799733606622200;1725
1582799743606664300;1649
1582799753597956300;1753
1582799763607590100;1745
1582799773607514600;1723
1582799784108630400;1600
1582799794109059900;1739
1582799804109445000;1719
1582799814109039300;1686
1582799824110057100;1743
1582799834110166900;1585
1582799844105159700;1596
1582799854110631600;1677
1582799864111592500;1677
1582799874111691000;1712
1582799884111618800;1605
1582799894112566200;1685
1582799904613322800;1643
1582799914603769200;1627
1582799924613958100;1717
1582799934614171900;1583
1582799944614677300;1580
1582799954615139700;1739
1582799964615359200;1671
1582799974615720200;1707
1582799984612511300;1708
1582799994616364900;1600
1582800004616792700;1632
1582800014617098000;1590
1582800025117884600;1662
1582800035118329500;1603
1582800045118571400;1585
1582800055119010000;1648
1582800065119273700;1723
1582800075110132500;1595
1582800085120228000;1610
1582800095119964800;1648
1582800105120714900;1705
1582800115120792400;1645
1582800125121435500;1609
1582800135121781300;1620
1582800145619849500;1755
1582800155622854800;1744
1582800165623220200;1712
1582800175623091100;1655
1582800185623504300;1776
1582800195613735500;1763
1582800205624522200;1645
1582800215617611300;1582
1582800225625282100;1594
1582800235625011500;1584
1582800245626122900;1735
1582800255626318300;1615
1582800266126493400;1664
1582800276127131400;1600
1582800286127466900;1677
1582800296128086400;1792
1582800306128326900;1680
1582800316128818700;1598
1582800326129133500;1731
1582800336129770000;1752
1582800346129754200;1669
1582800356130270600;1664
1582800366130529600;1696
1582800376130888400;1616
1582800386631547900;1495
1582800396626439600;1743
1582800406632033400;1743
1582800416632751200;1664
1582800426633099900;1763
1582800436633371200;1565
1582800446633405500;1733
1582800456634271200;1747
1582800466619490900;1671
1582800476634551600;1714
1582800486635229700;1744
1582800496635673700;1696
1582800507136270000;1683
1582800517136653900;1701
1582800527137007400;1667
1582800537137291300;1699
1582800547137690100;1689
1582800557126143300;1716
1582800567137781300;1613
1582800577138414400;1606
1582800587138613200;1597
1582800597139432400;1616
1582800607139718100;1740
1582800617139901200;1731
1582800627640916200;1584
1582800637640494500;1702
1582800647641580000;1632
1582800657641852600;1565
1582800667642089000;1648
1582800677642051300;1737
1582800687642779600;1615
1582800697643008500;1566
1582800707642916700;1564
1582800717643806200;1742
1582800727644566200;1664
1582800737641071600;1715
1582800748145454400;1711
1582800758145582000;1801
1582800768145372100;1728
1582800778146484900;1652
1582800788146947800;1625
1582800798147116900;1734
1582800808147227200;1663
1582800818147868600;1585
1582800828148182200;1703
1582800838148527100;1714
1582800848148258800;1719
1582800858148775200;1744
1582800868649921300;1650
1582800878650330900;1670
1582800888650136100;1645
1582800898650830800;1729
1582800908651595500;1661
1582800918651655700;1669
1582800928651830600;1597
1582800938652445100;1636
1582800948639683200;1590
1582800958653133600;1744
1582800968653035300;1698
1582800978653932600;1633
1582800989155393900;1583
1582800999154976800;1739
1582801009155311200;1616
1582801019155707500;1731
1582801029155958200;1727
1582801039156367100;1526
1582801049156432600;1551
1582801059157009600;1653
1582801069157461500;1683
1582801079155497200;1730
1582801089158128400;1570
1582801099158636300;1543
1582801109657859400;1714
1582801119659441300;1680
1582801129659861400;1727
1582801139660224000;1594
1582801149660217400;1520
1582801159660831900;1616
1582801169661581100;1580
1582801179661716300;1726
1582801189661460400;1738
1582801199662545000;1559
1582801209662944200;1637
1582801219662566800;1573
1582801230163442900;1682
1582801240164234300;1733
1582801250164109700;1525
1582801260164141300;1621
1582801270159880700;1648
1582801280165628900;1573
1582801290165965200;1622
1582801300166256000;1683
1582801310166654400;1683
1582801320166607700;1725
1582801330167115800;1583
1582801340167685200;1680
1582801350667956200;1622
1582801360666693800;1655
1582801370667047200;1734
1582801380666655000;1588
1582801390669629100;1526
1582801400668018100;1533
1582801410670029400;1589
1582801420664327800;1610
1582801430665399200;1611
1582801440668551700;1599
1582801450671097100;1655
1582801460671230200;1629
1582801471169686500;1632
1582801481171586900;1567
1582801491173270000;1648
1582801501171836700;1661
1582801511170998100;1709
1582801521172308400;1696
1582801531173056600;1588
1582801541173159400;1648
1582801551173398200;1617
1582801561174386600;1547
1582801571167415100;1562
1582801581165024400;1618
1582801591674543300;1681
1582801601674734400;1548
1582801611676391600;1662
1582801621678330500;1685
1582801631675905800;1699
1582801641677322900;1687
1582801651673301200;1634
1582801661676844400;1646
1582801671666321100;1531
1582801681680759500;1715
1582801691679380000;1532
1582801701679933500;1645
1582801712179799900;1709
1582801722182655000;1530
1582801732179515000;1626
1582801742183429900;1585
1582801752183725700;1583
1582801762184133800;1702
1582801772184014500;1584
1582801782182643700;1569
1582801792181658700;1691
1582801802170446300;1649
1582801812183236100;1562
1582801822185210300;1612
1582801832684753700;1527
1582801842685595000;1605
1582801852684351200;1643
1582801862687886100;1534
1582801872686335700;1616
1582801882685290800;1535
1582801892685366900;1587
1582801902679365000;1697
1582801912686564300;1638
1582801922687147000;1679
1582801932687605900;1641
1582801942688128000;1551
1582801953179036000;1611
1582801963192175400;1665
1582801973191568200;1568
1582801983192855900;1690
1582801993191410000;1686
1582802003189709500;1667
1582802013191791300;1511
1582802023193718700;1694
1582802033192154900;1584
1582802043191429100;1693
1582802053191724800;1510
1582802063195443500;1521
1582802073694661000;1585
1582802083695897600;1526
1582802093696124500;1527
1582802103696462000;1554
1582802113696051300;1618
1582802123696166100;1507
1582802133695284500;1613
1582802143698050300;1515
1582802153696823900;1553
1582802163698970300;1685
1582802173697110400;1559
1582802183699283400;1680
1582802194199781600;1559
1582802204198030800;1690
1582802214201280100;1659
1582802224196467400;1535
1582802234202257100;1603
1582802244202608800;1582
1582802254202953700;1521
1582802264201475600;1525
1582802274202007400;1525
1582802284193766900;1592
1582802294203250800;1516
1582802304204090200;1695
1582802314703814100;1568
1582802324705836700;1505
1582802334703724100;1559
1582802344706061000;1616
1582802354698462800;1607
1582802364706715700;1671
1582802374705750700;1505
1582802384707590800;1669
1582802394707018100;1631
1582802404708408000;1675
1582802414709292000;1629
1582802424708967100;1691
1582802435209035600;1557
1582802445207206700;1657
1582802455209988300;1607
1582802465209643600;1519
1582802475209720900;1571
1582802485211120500;1628
1582802495210463300;1614
1582802505209488700;1581
1582802515212099000;1670
1582802525211785500;1520
1582802535210454800;1678
1582802545211818000;1567
1582802555711282400;1580
1582802565712957900;1494
1582802575713804500;1557
1582802585714395300;1654
1582802595706478000;1493
1582802605716034300;1659
1582802615715250800;1568
1582802625714786900;1587
1582802635716205600;1644
1582802645718342000;1494
1582802655715764800;1551
1582802665718392300;1607
1582802676218222900;1670
1582802686218127400;1592
1582802696220283300;1618
1582802706220200000;1493
1582802716220352100;1582
1582802726220151500;1675
1582802736220939100;1586
1582802746220970900;1645
1582802756222246300;1670
1582802766219824600;1488
1582802776223168200;1531
1582802786221922600;1574
1582802796717547600;1504
1582802806723140100;1501
1582802816724971600;1587
1582802826724976700;1643
1582802836724172200;1555
1582802846725573400;1495
1582802856723143700;1604
1582802866725619200;1674
1582802876725073700;1561
1582802886724552300;1592
1582802896726169600;1549
1582802906726477400;1557
1582802917228985300;1493
1582802927227035400;1590
1582802937224933900;1518
1582802947226896700;1498
1582802957228116700;1665
1582802967229091300;1601
1582802977229628400;1587
1582802987231802900;1534
1582802997229325800;1549
1582803007231924600;1520
1582803017231330100;1664
1582803027232977800;1670
1582803037733121700;1690
1582803047734129300;1535
1582803057734775700;1568
1582803067731301900;1492
1582803077732976100;1659
1582803087733605500;1488
1582803097735420300;1557
1582803107735503300;1503
1582803117733955400;1486
1582803127735484400;1648
1582803137723982500;1631
1582803147737735200;1629
1582803158235138100;1527
1582803168235572500;1587
1582803178237021900;1612
1582803188239514100;1527
1582803198239023500;1486
1582803208236551100;1541
1582803218240535500;1556
1582803228238951600;1535
1582803238240034400;1533
1582803248241686400;1648
1582803258234558800;1584
1582803268240588200;1491
1582803278742915900;1619
1582803288741132400;1649
1582803298741112800;1666
1582803308744138800;1567
1582803318742237700;1661
1582803328742069300;1488
1582803338742859600;1638
1582803348745652900;1651
1582803358742691700;1501
1582803368744223200;1570
1582803378743795300;1655
1582803388746802500;1482
1582803399244652600;1474
1582803409246266500;1651
1582803419239058800;1505
1582803429245902900;1561
1582803439248795300;1535
1582803449246518000;1516
1582803459248130500;1606
1582803469249112900;1551
1582803479250094100;1477
1582803489238961400;1660
1582803499251026200;1530
1582803509248792400;1477
1582803519749162700;1639
1582803529751707900;1515
1582803539750309000;1561
1582803549752834300;1579
1582803559751219200;1472
1582803569753381000;1614
1582803579754638800;1571
1582803589752947900;1510
1582803599752776300;1638
1582803609754904800;1652
1582803619754390600;1590
1582803629753003200;1596
1582803640256308200;1532
1582803650255650700;1648
1582803660256768800;1618
1582803670256070600;1488
1582803680258519800;1604
1582803690258660200;1535
1582803700258281700;1547
1582803710259633300;1506
1582803720260135200;1606
1582803730258062900;1658
1582803740260571900;1505
1582803750260243300;1525
1582803760758339900;1582
1582803770762203000;1554
1582803780761074000;1648
1582803790760247000;1651
1582803800762206800;1517
1582803810761504000;1479
1582803820760994100;1561
1582803830761209200;1648
1582803840761515100;1508
1582803850762113100;1648
1582803860763396500;1641
1582803870764135300;1491
1582803881264587500;1581
1582803891263565000;1524
1582803901266608400;1647
1582803911266314500;1488
1582803921267966100;1525
1582803931266364200;1659
1582803941265889100;1476
1582803951268103300;1651
1582803961266788000;1523
1582803971268075800;1631
1582803981268331400;1619
1582803991266906500;1490
1582804001768091500;1461
1582804011770305200;1648
1582804021768188700;1648
1582804031769996900;1491
1582804041770948700;1644
1582804051772120500;1529
1582804061771587500;1471
1582804071772209000;1614
1582804081772209300;1458
1582804091771276600;1578
1582804101771837900;1628
1582804111773888300;1639
1582804122274639300;1629
1582804132274322300;1488
1582804142276799400;1467
1582804152262539400;1603
1582804162275299000;1615
1582804172277417000;1531
1582804182277442900;1599
1582804192278281000;1501
1582804202275783400;1552
1582804212277389300;1531
1582804222278825600;1485
1582804232277961500;1528
1582804242779965100;1510
